run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,key_press,responses,view_history,correct,image_click,points,sd,points2,total_earn,button_pressed,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
220,1,true,false,"""","""","""",preload,0,245,0.0-0.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-17 18:03:38",188.250.123.137,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
220,1,"""","""","""","""","""",html-keyboard-response,1,220975,0.0-1.0,220727,"<font size=15>Welcome to our experiment!</font><br><br><br><i> Press <b>space bar</b> to begin.</i>",32,"""","""","""","""","""","""","""","""","""","2021-08-17 18:03:38",188.250.123.137,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
220,1,"""","""","""","""","""",survey-multi-choice,2,231070,0.0-2.0,10092,"""","""","{""Q0"":""Yes"",""Q1"":""Yes"",""Q2"":""Yes"",""Q3"":""Yes""}","""","""","""","""","""","""","""","""","2021-08-17 18:03:38",188.250.123.137,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
220,1,"""","""","""","""","""",survey-html-form,3,244927,0.0-3.0,13850.29999999702,"""","""","{""gender"":""male"",""age"":""21"",""hand"":""right"",""mail"":""606ed2e0a1ae49d5e5911dec""}","""","""","""","""","""","""","""","""","2021-08-17 18:03:38",188.250.123.137,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
220,1,true,"""","""","""","""",fullscreen,4,252973,0.0-4.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-17 18:03:38",188.250.123.137,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
220,1,"""","""","""","""","""",multikey-instructions,5,622019,0.0-5.0,369043,"""","""","""","[{""page_index"":0,""viewing_time"":192871},{""page_index"":1,""viewing_time"":15351},{""page_index"":2,""viewing_time"":7654},{""page_index"":1,""viewing_time"":6957},{""page_index"":2,""viewing_time"":16900},{""page_index"":3,""viewing_time"":781},{""page_index"":2,""viewing_time"":249},{""page_index"":3,""viewing_time"":17228},{""page_index"":4,""viewing_time"":9624},{""page_index"":5,""viewing_time"":10529},{""page_index"":6,""viewing_time"":6368},{""page_index"":7,""viewing_time"":18258},{""page_index"":8,""viewing_time"":20752},{""page_index"":9,""viewing_time"":12312},{""page_index"":10,""viewing_time"":20328},{""page_index"":11,""viewing_time"":2308},{""page_index"":10,""viewing_time"":2114},{""page_index"":11,""viewing_time"":8458}]","""","""","""","""","""","""","""","2021-08-17 18:03:38",188.250.123.137,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
220,1,"""","""","""","""","""",sampler,6,638702,0.0-6.0-0.0,16276,img/Cyan.png,"""","""","""",false,-1,7.811009498701301,5,"""","""","""","2021-08-17 18:03:38",188.250.123.137,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
220,1,"""","""","""","""","""",sampler,7,640105,0.0-6.0-1.0,994,img/Cyan.png,"""","""","""",false,-1,8.87521283277757,5,"""","""","""","2021-08-17 18:03:38",188.250.123.137,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
220,1,"""","""","""","""","""",sampler,8,641939,0.0-6.0-2.0,1426,img/Cyan.png,"""","""","""",false,-1,4.174791636978899,5,"""","""","""","2021-08-17 18:03:38",188.250.123.137,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
220,1,"""","""","""","""","""",sampler,9,642824,0.0-6.0-3.0,475,img/Cyan.png,"""","""","""",false,-1,2.244392024659081,5,"""","""","""","2021-08-17 18:03:38",188.250.123.137,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
