run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,key_press,responses,view_history,correct,image_click,points,sd,points2,total_earn,button_pressed,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
229,1,true,false,"""","""","""",preload,0,182,0.0-0.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",html-keyboard-response,1,1819,0.0-1.0,1635,"<font size=15>Welcome to our experiment!</font><br><br><br><i> Press <b>space bar</b> to begin.</i>",32,"""","""","""","""","""","""","""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",survey-multi-choice,2,16511,0.0-2.0,14691,"""","""","{""Q0"":""Yes"",""Q1"":""Yes"",""Q2"":""Yes"",""Q3"":""Yes""}","""","""","""","""","""","""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",survey-html-form,3,24518,0.0-3.0,8002.5,"""","""","{""gender"":""male"",""age"":""21"",""hand"":""right"",""mail"":""61139d8782033795403d1bee""}","""","""","""","""","""","""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,true,"""","""","""","""",fullscreen,4,39252,0.0-4.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",multikey-instructions,5,254740,0.0-5.0,215487,"""","""","""","[{""page_index"":0,""viewing_time"":80436},{""page_index"":1,""viewing_time"":21036},{""page_index"":2,""viewing_time"":41509},{""page_index"":3,""viewing_time"":12010},{""page_index"":4,""viewing_time"":13281},{""page_index"":5,""viewing_time"":12754},{""page_index"":6,""viewing_time"":6553},{""page_index"":7,""viewing_time"":4945},{""page_index"":8,""viewing_time"":11929},{""page_index"":9,""viewing_time"":5105},{""page_index"":10,""viewing_time"":2832},{""page_index"":11,""viewing_time"":3097}]","""","""","""","""","""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,6,268909,0.0-6.0-0.0,13759,img/Cobalt.png,"""","""","""",false,-1,0.9231498533794937,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,7,270046,0.0-6.0-1.0,735,img/Cobalt.png,"""","""","""",false,-1,-0.3125309980379285,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,8,270965,0.0-6.0-2.0,510,img/Cobalt.png,"""","""","""",false,-1,12.327472258617263,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,9,271796,0.0-6.0-3.0,415,img/Cobalt.png,"""","""","""",false,-1,-3.824867137351566,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,10,272486,0.0-6.0-4.0,272,img/Cobalt.png,"""","""","""",false,-1,7.184565624861103,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,11,273036,0.0-6.0-5.0,143,img/Cobalt.png,"""","""","""",false,-1,0.2804123395631688,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,12,273538,0.0-6.0-6.0,97,img/Cobalt.png,"""","""","""",false,-1,-6.470477637310495,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,13,273962,0.0-6.0-7.0,20,img/Cobalt.png,"""","""","""",false,-1,0.9034859855744681,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,14,274690,0.0-6.0-8.0,315,img/Cobalt.png,"""","""","""",false,-1,-2.6671926489198743,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,15,275115,0.0-6.0-9.0,11,img/Cobalt.png,"""","""","""",false,-1,-2.6148320927396123,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,16,275637,0.0-6.0-10.0,107,img/Cobalt.png,"""","""","""",false,-1,12.68112501760713,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,17,276469,0.0-6.0-11.0,417,img/Cobalt.png,"""","""","""",false,-1,-2.700960573972866,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,18,277003,0.0-6.0-12.0,128,img/Cobalt.png,"""","""","""",false,-1,7.888293052175843,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,19,277567,0.0-6.0-13.0,155,img/Cobalt.png,"""","""","""",false,-1,19.453807017602067,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,20,282957,0.0-6.0-14.0,4984,img/Cobalt.png,"""","""","""",false,-1,11.863505861217035,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,21,287088,0.0-6.0-15.0,3729,img/Cobalt.png,"""","""","""",false,-1,14.696112782331298,10,"""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
229,1,"""","""","""","""","""",sampler,22,287088,0.0-6.0-16.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-17 18:04:15",109.173.165.193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",WebKit,Chrome,92.0.4515.131,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
