run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,key_press,responses,view_history,correct,image_click,points,sd,points2,total_earn,button_pressed,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
230,1,true,false,"""","""","""",preload,0,624,0.0-0.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",html-keyboard-response,1,7080,0.0-1.0,6452,"<font size=15>Welcome to our experiment!</font><br><br><br><i> Press <b>space bar</b> to begin.</i>",32,"""","""","""","""","""","""","""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",survey-multi-choice,2,42271,0.0-2.0,35189,"""","""","{""Q0"":""Yes"",""Q1"":""Yes"",""Q2"":""Yes"",""Q3"":""Yes""}","""","""","""","""","""","""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",survey-html-form,3,53825,0.0-3.0,11550.900000035763,"""","""","{""gender"":""male"",""age"":""21"",""hand"":""right"",""mail"":""6100a099f0e51e2ddf3a7f8f""}","""","""","""","""","""","""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,true,"""","""","""","""",fullscreen,4,59064,0.0-4.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",multikey-instructions,5,209824,0.0-5.0,150757,"""","""","""","[{""page_index"":0,""viewing_time"":19556},{""page_index"":1,""viewing_time"":15591},{""page_index"":2,""viewing_time"":5995},{""page_index"":1,""viewing_time"":632},{""page_index"":2,""viewing_time"":12887},{""page_index"":3,""viewing_time"":13824},{""page_index"":4,""viewing_time"":6340},{""page_index"":5,""viewing_time"":8152},{""page_index"":6,""viewing_time"":9751},{""page_index"":7,""viewing_time"":14739},{""page_index"":8,""viewing_time"":18707},{""page_index"":9,""viewing_time"":9851},{""page_index"":8,""viewing_time"":268},{""page_index"":9,""viewing_time"":332},{""page_index"":10,""viewing_time"":8320},{""page_index"":11,""viewing_time"":5812}]","""","""","""","""","""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",sampler,6,226311,0.0-6.0-0.0,16077,img/Cobalt.png,"""","""","""",false,-1,1.2803190202272972,5,"""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",sampler,7,227367,0.0-6.0-1.0,641,img/Cobalt.png,"""","""","""",false,-1,5.538387929514598,5,"""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",sampler,8,228058,0.0-6.0-2.0,290,img/Cobalt.png,"""","""","""",false,-1,12.105625550946904,5,"""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",sampler,9,228720,0.0-6.0-3.0,246,img/Cobalt.png,"""","""","""",false,-1,1.4060884993437592,5,"""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",sampler,10,229304,0.0-6.0-4.0,172,img/Cobalt.png,"""","""","""",false,-1,4.320253185267308,5,"""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",sampler,11,229825,0.0-6.0-5.0,112,img/Cobalt.png,"""","""","""",false,-1,4.240899928617922,5,"""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",sampler,12,230517,0.0-6.0-6.0,283,img/Cobalt.png,"""","""","""",false,-1,2.7639670540823595,5,"""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",sampler,13,231040,0.0-6.0-7.0,119,img/Cobalt.png,"""","""","""",false,-1,8.481316127008018,5,"""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",sampler,14,231547,0.0-6.0-8.0,96,img/Cobalt.png,"""","""","""",false,-1,0.4238333494052151,5,"""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",sampler,15,232103,0.0-6.0-9.0,153,img/Cobalt.png,"""","""","""",false,-1,2.1988315979920503,5,"""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",sampler,16,232657,0.0-6.0-10.0,149,img/Cobalt.png,"""","""","""",false,-1,-0.3543559305550543,5,"""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",sampler,17,233365,0.0-6.0-11.0,291,img/Cobalt.png,"""","""","""",false,-1,3.88026776988417,5,"""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",sampler,18,233979,0.0-6.0-12.0,199,img/Cobalt.png,"""","""","""",false,-1,10.77391328638049,5,"""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",sampler,19,234487,0.0-6.0-13.0,94,img/Cobalt.png,"""","""","""",false,-1,-1.5838751008187266,5,"""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
230,1,"""","""","""","""","""",sampler,20,235132,0.0-6.0-14.0,229,img/Cobalt.png,"""","""","""",false,-1,11.577110047505423,5,"""","""","""","2021-08-17 18:04:32",24.86.0.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",WebKit,Chrome,92.0.4515.159,Windows,10.0,5f461dd6c139dd6b46c7596cbd57cd79
