run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,key_press,responses,view_history,correct,image_click,points,sd,points2,total_earn,button_pressed,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
196,1,true,false,"""","""","""",preload,0,905,0.0-0.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-13 21:12:55",76.108.11.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
196,1,"""","""","""","""","""",html-keyboard-response,1,2765,0.0-1.0,1855,"<font size=15>Welcome to our experiment!</font><br><br><br><i> Press <b>space bar</b> to begin.</i>",32,"""","""","""","""","""","""","""","""","""","2021-08-13 21:12:55",76.108.11.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
196,1,"""","""","""","""","""",survey-multi-choice,2,10310,0.0-2.0,7542,"""","""","{""Q0"":""Yes"",""Q1"":""Yes"",""Q2"":""Yes"",""Q3"":""Yes""}","""","""","""","""","""","""","""","""","2021-08-13 21:12:55",76.108.11.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
196,1,"""","""","""","""","""",survey-html-form,3,20168,0.0-3.0,9853.60000000149,"""","""","{""gender"":""female"",""age"":""25"",""hand"":""right"",""mail"":""611298afe84cbd1ddd21cb21""}","""","""","""","""","""","""","""","""","2021-08-13 21:12:55",76.108.11.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
196,1,true,"""","""","""","""",fullscreen,4,23447,0.0-4.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-13 21:12:55",76.108.11.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
196,1,"""","""","""","""","""",multikey-instructions,5,221245,0.0-5.0,197794,"""","""","""","[{""page_index"":0,""viewing_time"":78402},{""page_index"":1,""viewing_time"":15684},{""page_index"":2,""viewing_time"":24816},{""page_index"":3,""viewing_time"":11462},{""page_index"":4,""viewing_time"":12883},{""page_index"":5,""viewing_time"":7088},{""page_index"":6,""viewing_time"":2697},{""page_index"":7,""viewing_time"":4374},{""page_index"":8,""viewing_time"":12787},{""page_index"":9,""viewing_time"":8867},{""page_index"":10,""viewing_time"":11467},{""page_index"":11,""viewing_time"":7267}]","""","""","""","""","""","""","""","2021-08-13 21:12:55",76.108.11.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
196,1,"""","""","""","""","""",sampler,6,226370,0.0-6.0-0.0,4718,img/Cobalt.png,"""","""","""",false,-1,10.913364793421838,5,"""","""","""","2021-08-13 21:12:55",76.108.11.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
196,1,"""","""","""","""","""",sampler,7,226372,0.0-6.0-1.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-13 21:12:55",76.108.11.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
196,1,"""","""","""","""","""",sampler,8,226373,0.0-6.0-2.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-13 21:12:55",76.108.11.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
196,1,"""","""","""","""","""",sampler,9,226373,0.0-6.0-3.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-13 21:12:55",76.108.11.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
196,1,"""","""","""","""","""",sampler,10,226373,0.0-6.0-4.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-13 21:12:55",76.108.11.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
196,1,"""","""","""","""","""",sampler,11,226374,0.0-6.0-5.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-13 21:12:55",76.108.11.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
196,1,"""","""","""","""","""",sampler,12,226374,0.0-6.0-6.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-13 21:12:55",76.108.11.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
196,1,"""","""","""","""","""",sampler,13,226374,0.0-6.0-7.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-13 21:12:55",76.108.11.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
196,1,"""","""","""","""","""",sampler,14,226374,0.0-6.0-8.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-13 21:12:55",76.108.11.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
