run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,key_press,responses,view_history,correct,image_click,points,sd,points2,total_earn,button_pressed,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
206,1,true,false,"""","""","""",preload,0,1071,0.0-0.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-13 21:23:12",134.215.190.226,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
206,1,"""","""","""","""","""",html-keyboard-response,1,26887,0.0-1.0,25775,"<font size=15>Welcome to our experiment!</font><br><br><br><i> Press <b>space bar</b> to begin.</i>",32,"""","""","""","""","""","""","""","""","""","2021-08-13 21:23:12",134.215.190.226,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
206,1,"""","""","""","""","""",survey-multi-choice,2,47410,0.0-2.0,20517,"""","""","{""Q0"":""Yes"",""Q1"":""Yes"",""Q2"":""Yes"",""Q3"":""Yes""}","""","""","""","""","""","""","""","""","2021-08-13 21:23:12",134.215.190.226,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
206,1,"""","""","""","""","""",survey-html-form,3,68394,0.0-3.0,20976.300000000745,"""","""","{""gender"":""female"",""age"":""20"",""hand"":""right"",""mail"":""610795c7a6803ff41ecf23ec""}","""","""","""","""","""","""","""","""","2021-08-13 21:23:12",134.215.190.226,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
206,1,true,"""","""","""","""",fullscreen,4,72960,0.0-4.0,"""","""","""","""","""","""","""","""","""","""","""","""","2021-08-13 21:23:12",134.215.190.226,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
206,1,"""","""","""","""","""",multikey-instructions,5,283692,0.0-5.0,210727,"""","""","""","[{""page_index"":0,""viewing_time"":54348},{""page_index"":1,""viewing_time"":19731},{""page_index"":2,""viewing_time"":10899},{""page_index"":3,""viewing_time"":6426},{""page_index"":4,""viewing_time"":17187},{""page_index"":5,""viewing_time"":21571},{""page_index"":6,""viewing_time"":7568},{""page_index"":7,""viewing_time"":16136},{""page_index"":8,""viewing_time"":21641},{""page_index"":9,""viewing_time"":8447},{""page_index"":10,""viewing_time"":15722},{""page_index"":11,""viewing_time"":11051}]","""","""","""","""","""","""","""","2021-08-13 21:23:12",134.215.190.226,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
206,1,"""","""","""","""","""",sampler,6,300255,0.0-6.0-0.0,16151,img/Cobalt.png,"""","""","""",false,-1,9.506284633363823,10,"""","""","""","2021-08-13 21:23:12",134.215.190.226,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
206,1,"""","""","""","""","""",sampler,7,301603,0.0-6.0-1.0,936,img/Cobalt.png,"""","""","""",false,-1,7.016586572062186,10,"""","""","""","2021-08-13 21:23:12",134.215.190.226,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
206,1,"""","""","""","""","""",sampler,8,302810,0.0-6.0-2.0,796,img/Cobalt.png,"""","""","""",false,-1,5.478142303687457,10,"""","""","""","2021-08-13 21:23:12",134.215.190.226,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
206,1,"""","""","""","""","""",sampler,9,303539,0.0-6.0-3.0,318,img/Cobalt.png,"""","""","""",false,-1,12.705308456314253,10,"""","""","""","2021-08-13 21:23:12",134.215.190.226,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
206,1,"""","""","""","""","""",sampler,10,307105,0.0-6.0-4.0,3157,img/Cobalt.png,"""","""","""",false,-1,-6.533716032986954,10,"""","""","""","2021-08-13 21:23:12",134.215.190.226,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Macintosh,Chrome,92.0.4515.131,"OS X",10_15_7,5f461dd6c139dd6b46c7596cbd57cd79
